,HighGroup,LowGroup
2012-05-25,0.9944967805132422,0.9929670267005091
2012-05-26,1.0,1.0
2012-05-27,1.0,1.0
2012-05-28,1.009009795193191,1.0082769896009234
2012-05-29,1.0355758937890975,1.0536403300981438
2012-05-30,0.9904364922003983,0.9903454494915958
2012-05-31,1.0095197933470241,1.012577259048611
2012-06-01,0.9768249819855294,0.9558376144639109
2012-06-02,1.0,1.0
2012-06-03,1.0,1.0
2012-06-04,0.9677627903972045,0.9573704678129994
2012-06-05,1.0141062092525746,1.0298832844717274
2012-06-06,1.0124289780540328,1.0173841633513099
2012-06-07,1.0007171095067962,0.9869552606906761
2012-06-08,0.9943125084235657,0.9876718201330535
2012-06-09,1.0,1.0
2012-06-10,1.0,1.0
2012-06-11,1.0160410311057997,1.0129763928411906
2012-06-12,0.9968563281323582,0.9949822129030709
2012-06-13,1.0026784524690895,1.012255859570652
2012-06-14,0.9940160819351543,1.0001029794500398
2012-06-15,1.0083384303876672,1.0127546516897883
2012-06-16,1.0,1.0
2012-06-17,1.0,1.0
2012-06-18,1.0176538127696406,1.0194335260379688
2012-06-19,0.9963307388654934,0.9958759912190117
2012-06-20,1.0061532802853772,1.0096711443626012
2012-06-21,0.9956716247458193,0.9919358268328277
2012-06-22,0.9924225632093311,0.9996998299965628
2012-06-23,1.0,1.0
2012-06-24,1.0,1.0
2012-06-25,0.9970535564499656,0.9913471197434954
2012-06-26,0.998113954423715,0.9806850692778403
2012-06-27,1.0051305920640974,1.0105860136880964
2012-06-28,0.9937461716861946,0.9951164995180001
2012-06-29,1.017027131428803,1.018264212378083
2012-06-30,1.0,1.0
2012-07-01,1.0,1.0
2012-07-02,1.0011143434570593,1.0000388493030896
2012-07-03,1.0099330911948678,1.0110104763301557
2012-07-04,1.0037896521913388,1.0105114245795412
2012-07-05,0.9991709647157285,0.9973349224462802
2012-07-06,0.9963138821757851,0.9870086416694417
2012-07-07,1.0,1.0
2012-07-08,1.0,1.0
2012-07-09,0.9956084812787849,0.983099234631897
2012-07-10,0.9896781739477107,0.9858874034803028
2012-07-11,1.0061270597391687,1.0031179264355794
2012-07-12,0.9813239674294345,0.9900467561881292
2012-07-13,0.9913906373566275,0.9920979928795597
2012-07-14,1.0,1.0
2012-07-15,1.0,1.0
2012-07-16,0.9935895603897296,0.988797239526757
2012-07-17,1.0087005788872434,1.0149339749251507
2012-07-18,0.9870838785868069,0.9911070649529043
2012-07-19,1.0066131001594236,1.020862814092785
2012-07-20,1.001713225542848,1.0025349295193573
2012-07-21,1.0,1.0
2012-07-22,1.0,1.0
2012-07-23,0.9823225478690063,0.9796527087702835
2012-07-24,0.9922167962241625,0.9960877889440733
2012-07-25,0.9920977684574538,1.0055393109024646
2012-07-26,0.9958185494640112,1.0027036360877415
2012-07-27,1.0211858738080979,1.012733491940163
2012-07-28,1.0,1.0
2012-07-29,1.0,1.0
2012-07-30,1.0073603982160966,0.9968807613788954
2012-07-31,1.006710030395235,1.0056722380159628
2012-08-01,1.005119582090989,1.009131971737481
2012-08-02,1.0,1.0
2012-08-03,0.9857875121811946,0.9931807105620105
2012-08-04,1.0,1.0
2012-08-05,1.0,1.0
2012-08-06,1.0013435057867794,1.0015520532210007
2012-08-07,1.001582285336928,0.9953123848498725
2012-08-08,1.0059568831079106,1.0105814301803877
2012-08-09,1.023098650243902,1.0178312422535742
2012-08-10,0.9982696253811084,1.003271428307212
2012-08-11,1.0,1.0
2012-08-12,1.0,1.0
2012-08-13,0.9957521918074019,1.001473736838945
2012-08-14,1.0031954094939088,1.0088399826069718
2012-08-15,1.000249166822023,0.99321618401011
2012-08-16,1.0096169722554285,1.0090991076604738
2012-08-17,1.000583942091837,0.9945950276298475
2012-08-18,1.0,1.0
2012-08-19,1.0,1.0
2012-08-20,0.9913088625995551,0.9833594621717415
2012-08-21,1.011548924489835,1.007107359405262
2012-08-22,0.9999854463250646,1.0090413740085151
2012-08-23,0.9977376733467918,1.0025839008518644
2012-08-24,0.9940860965743581,1.002624510334597
2012-08-25,1.0,1.0
2012-08-26,1.0,1.0
2012-08-27,0.9945753458439385,0.998727096001864
2012-08-28,0.9911739936367422,0.9833271064343706
2012-08-29,0.9976474473697807,1.0086162502542984
2012-08-30,1.0,1.0
2012-08-31,1.0014113981386643,1.00556510053897
2012-09-01,1.0,1.0
2012-09-02,1.0,1.0
2012-09-03,1.0061530509860763,1.0087108987214375
2012-09-04,1.0011321461160176,1.0027183947766316
2012-09-05,0.9869699385012775,0.9915044730679364
2012-09-06,0.9970427217432063,0.9912320942442883
2012-09-07,1.0132457697129216,1.0130052894778587
2012-09-08,1.0,1.0
2012-09-09,1.0,1.0
2012-09-10,1.0069025265564875,1.009269792496287
2012-09-11,0.9987236482777471,0.9937532984565818
2012-09-12,1.0030367704723915,1.0192972354828218
2012-09-13,1.0061917795758955,1.0010961894072519
2012-09-14,1.0158892065940317,1.0152378953332684
2012-09-15,1.0,1.0
2012-09-16,1.0,1.0
2012-09-17,1.0046882181644392,1.0047412154887292
2012-09-18,0.9954013324853215,1.0027388168558662
2012-09-19,1.0126371673135401,1.0017455582480335
2012-09-20,0.9978529613295704,0.9975770167675987
2012-09-21,1.0078856745358997,1.0101137880033284
2012-09-22,1.0,1.0
2012-09-23,1.0,1.0
2012-09-24,0.9993388713556778,1.0042359185087804
2012-09-25,0.9973931448312596,0.9977587269916607
2012-09-26,0.9883492116320421,0.9930833230433229
2012-09-27,1.0035174993413298,0.9974348828189148
2012-09-28,1.0053455370371813,1.0038589408697798
2012-09-29,1.0,1.0
2012-09-30,1.0,1.0
2012-10-01,0.9937587825779292,1.008740321073785
2012-10-02,1.0071833791705824,1.0057174620792177
2012-10-03,0.9975135355259785,1.000201492859114
2012-10-04,0.9992697845564118,1.0063891188228116
2012-10-05,0.9962904901880852,1.0049655149219745
2012-10-06,1.0,1.0
2012-10-07,1.0,1.0
2012-10-08,0.9962353157747318,0.9913986678693201
2012-10-09,1.0051694986330866,0.9909367968874098
2012-10-10,1.0,1.0
2012-10-11,0.9820856079908592,0.9958318381046312
2012-10-12,0.995344494500892,0.9998965182300644
2012-10-13,1.0,1.0
2012-10-14,1.0,1.0
2012-10-15,0.997056567271678,0.9906115737696806
2012-10-16,1.002761136655849,1.0068358615680726
2012-10-17,1.000932155242673,1.0055522336773701
2012-10-18,1.0019563752602654,1.001587172754279
2012-10-19,0.9978332328597784,0.9950851193964678
2012-10-20,1.0,1.0
2012-10-21,1.0,1.0
2012-10-22,0.9990543760840755,1.0052313521386387
2012-10-23,0.9950419164960917,0.9908227299067398
2012-10-24,0.9924752483842918,1.002626945749741
2012-10-25,0.9950537953786311,0.9867567628963274
2012-10-26,0.9723612958947183,0.9758661212472731
2012-10-27,1.0,1.0
2012-10-28,1.0,1.0
2012-10-29,0.9951429844127633,0.979962124878058
2012-10-30,1.017663096030697,1.0095081661948202
2012-10-31,0.9981585481768043,0.9934264919441023
2012-11-01,0.996986855156464,1.0016127295115391
2012-11-02,0.9958756207382753,0.9926746680001958
2012-11-03,1.0,1.0
2012-11-04,1.0,1.0
2012-11-05,1.0027627940079522,0.9939268013546783
2012-11-06,1.0065996781419155,1.0131411580967715
2012-11-07,1.0026351798648396,1.0191806801302767
2012-11-08,0.9934475792615393,0.9940652405681696
2012-11-09,1.0073586615323062,1.027635482291469
2012-11-10,1.0,1.0
2012-11-11,1.0,1.0
2012-11-12,0.9977816951126132,0.9994929345424515
2012-11-13,0.9827698397931198,0.9737264754103423
2012-11-14,1.0016673437024686,1.014937378400156
2012-11-15,1.0003002731901316,1.0019806042785837
2012-11-16,0.9999046866362752,0.997343629911542
2012-11-17,1.0,1.0
2012-11-18,1.0,1.0
2012-11-19,0.999864922454352,0.9914164464127564
2012-11-20,0.9970426820823528,0.995772485068138
2012-11-21,0.9919639520427657,0.9988049901797441
2012-11-22,0.9976204269064546,1.0041694886985169
2012-11-23,1.0242282590738723,1.0326987283538764
2012-11-24,1.0,1.0
2012-11-25,1.0,1.0
2012-11-26,1.0115508745971427,1.0164592832771706
2012-11-27,1.0034796450492762,1.0006648678840577
2012-11-28,0.9996436058509645,1.0014919756847391
2012-11-29,1.0089242924806758,1.0082430537258862
2012-11-30,1.0181775301897238,1.0113441382387787
2012-12-01,1.0,1.0
2012-12-02,1.0,1.0
2012-12-03,1.0042159419626793,1.0019870682891459
2012-12-04,1.0013478107524867,1.0104159921774456
2012-12-05,1.0088118840199527,1.0087265147527902
2012-12-06,1.0003989232058619,0.9912318116178446
2012-12-07,1.0015077351869919,0.9974356527185912
2012-12-08,1.0,1.0
2012-12-09,1.0,1.0
2012-12-10,0.9917585246431108,0.9982523093223621
2012-12-11,0.9980974387928936,0.992147802365318
2012-12-12,1.0086228079889612,1.0193675533403168
2012-12-13,1.014608156066368,1.005622845479091
2012-12-14,0.9987918174838943,0.9968367396883827
2012-12-15,1.0,1.0
2012-12-16,1.0,1.0
2012-12-17,1.0031015218958832,0.9846305348929284
2012-12-18,0.9988393081644359,0.9972443933849086
2012-12-19,1.0033638916367917,0.9987591854000094
2012-12-20,0.9917278452014069,0.9881187687708904
2012-12-21,0.9884703978929049,0.9951875076948515
2012-12-22,1.0008059814366768,1.005322713090829
2012-12-23,1.0,1.0
2012-12-24,1.007899979530149,0.9977323432155943
2012-12-25,1.0079355193908528,1.0156446296285588
2012-12-26,1.002180535048011,0.9951897847903917
2012-12-27,1.0000722279634087,1.0095660544535885
2012-12-28,1.0011958169745188,1.0061516585820247
2012-12-29,1.0,1.0
2012-12-30,1.0,1.0
2012-12-31,1.0,1.0
2013-01-01,1.0,1.0
2013-01-02,1.0075430417866982,1.0113423352056985
2013-01-03,1.0092811653573652,1.0026148010088136
2013-01-04,1.0019370183740004,0.988011964937986
2013-01-05,1.0,1.0
2013-01-06,1.0,1.0
2013-01-07,0.9964676907765754,0.9948734002281668
2013-01-08,0.9934934772234949,0.995866855639783
2013-01-09,0.9994477586770876,1.0046321573481083
2013-01-10,1.007199580771458,1.0049878211796939
2013-01-11,1.0094749095676523,1.003371161356004
2013-01-12,1.0,1.0
2013-01-13,1.0,1.0
2013-01-14,1.0047592593524624,1.002858820920142
2013-01-15,0.9987345672196812,0.9930212183935507
2013-01-16,0.9926514746730088,0.9950486855079183
2013-01-17,0.9782474174758856,0.9949940328318678
2013-01-18,1.017263052432086,1.0147388006922253
2013-01-19,1.0,1.0
2013-01-20,1.0,1.0
2013-01-21,0.9966801967702966,1.0091977712794131
2013-01-22,1.0034373678619566,1.0160121197635372
2013-01-23,0.9975584020267078,0.9979915027643231
2013-01-24,1.0003553320948104,0.9981733963978834
2013-01-25,0.9952451001925502,1.0016241370189958
2013-01-26,1.0,1.0
2013-01-27,1.0,1.0
2013-01-28,1.010462437457556,1.005810126403317
2013-01-29,1.0098914109254078,1.0086046502004362
2013-01-30,1.0003230426182068,1.0073061163606982
2013-01-31,0.9984377134389304,1.0048071214307028
2013-02-01,1.003273148962733,1.0016718064197265
2013-02-02,1.0,1.0
2013-02-03,1.0,1.0
2013-02-04,1.0052859816793702,1.0025586934724608
2013-02-05,0.9912377973151091,0.9932373783719178
2013-02-06,0.9969367033219727,0.9987238002561154
2013-02-07,1.0,1.0
2013-02-08,1.0,1.0
2013-02-09,1.0,1.0
2013-02-10,1.0,1.0
2013-02-11,1.0,1.0
2013-02-12,1.0,1.0
2013-02-13,1.0,1.0
2013-02-14,1.0,1.0
2013-02-15,1.0,1.0
2013-02-16,1.0,1.0
2013-02-17,1.0,1.0
2013-02-18,0.9922998732612762,1.005445742774248
2013-02-19,1.0057657099371398,1.0067962177384677
2013-02-20,1.0054814387561954,1.0078832349055264
2013-02-21,0.9954986000266728,0.9932896677541598
2013-02-22,0.9998670714882942,0.9928542414970659
2013-02-23,1.0037931186023188,0.9929277263204557
2013-02-24,1.0,1.0
2013-02-25,0.9963698886854577,0.9969025303913568
2013-02-26,0.9934897388382957,0.9962217393588872
2013-02-27,1.002292046088713,1.0026874264674726
2013-02-28,0.9970000000000001,0.997
2013-03-01,1.0,1.0
2013-03-02,1.0,1.0
2013-03-03,1.0,1.0
2013-03-04,1.0,1.0
2013-03-05,1.0,1.0
2013-03-06,1.0,1.0
2013-03-07,1.0,1.0
2013-03-08,1.0,1.0
2013-03-09,1.0,1.0
2013-03-10,1.0,1.0
2013-03-11,1.0,1.0
2013-03-12,1.0,1.0
2013-03-13,1.0,1.0
2013-03-14,1.0,1.0
2013-03-15,1.0,1.0
2013-03-16,1.0,1.0
2013-03-17,1.0,1.0
2013-03-18,1.0,1.0
2013-03-19,1.0,1.0
2013-03-20,1.0,1.0
2013-03-21,1.0,1.0
2013-03-22,1.0,1.0
2013-03-23,1.0,1.0
2013-03-24,1.0,1.0
2013-03-25,1.0,1.0
2013-03-26,1.0,1.0
2013-03-27,1.0,1.0
2013-03-28,1.0,1.0
2013-03-29,1.0,1.0
2013-03-30,1.0,1.0
2013-03-31,1.0,1.0
2013-04-01,0.9921519393097509,0.9877353925659146
2013-04-02,1.0014380631029194,1.0014015673450758
2013-04-03,1.0062975070724987,1.0086150333125614
2013-04-04,1.0,1.0
2013-04-05,1.0,1.0
2013-04-06,1.0,1.0
2013-04-07,1.0,1.0
2013-04-08,0.9739528305834808,0.9762989670377742
2013-04-09,1.0034451818083472,0.9994495405588961
2013-04-10,0.9998227981465544,1.0000312532621953
2013-04-11,1.013980793727943,1.0125895728596161
2013-04-12,1.0020034915976794,0.990037868910219
2013-04-13,1.0,1.0
2013-04-14,1.0,1.0
2013-04-15,0.9894567464801646,0.9895013337153273
2013-04-16,1.006240267777073,1.0054637906968178
2013-04-17,1.0030906146345366,1.011294103862142
2013-04-18,1.0023300016801897,1.005521028603557
2013-04-19,1.0129467637638643,1.009016812935934
2013-04-20,1.0,1.0
2013-04-21,1.0,1.0
2013-04-22,1.0110025617771554,0.9961484608033868
2013-04-23,0.9995137891988631,0.997534168368995
2013-04-24,1.00622667963224,1.013351642581107
2013-04-25,0.9995248651836457,0.9971131267490108
2013-04-26,0.990967150130038,1.0055541086952995
2013-04-27,1.0,1.0
2013-04-28,1.0,1.0
2013-04-29,0.9987992383115956,1.0056016289090906
2013-04-30,1.0000720705143362,1.0154264885823474
2013-05-01,1.0,1.0
2013-05-02,1.0005995241787236,1.0060154939649302
2013-05-03,0.9976321613090086,0.989216902678335
2013-05-04,1.0,1.0
2013-05-05,1.0,1.0
2013-05-06,1.0091443410692693,1.0094900138366112
2013-05-07,1.00430512786275,1.001959721866646
2013-05-08,1.007107569762051,1.0065845890857947
2013-05-09,1.0008022651450414,1.0081526806849392
2013-05-10,1.0061874597528282,1.0041148020864
2013-05-11,1.0,1.0
2013-05-12,1.0,1.0
2013-05-13,0.9994884955498978,0.9946444057730133
2013-05-14,1.0085769161113844,1.0043071748802
2013-05-15,1.0058672990885424,1.010103009338723
2013-05-16,1.0035781016737773,1.01598770329476
2013-05-17,0.9975450737300643,1.0026534588672138
2013-05-18,1.0,1.0
2013-05-19,1.0,1.0
2013-05-20,1.0005032270330851,1.0016426569192565
2013-05-21,1.0070654392676368,1.0031887214042985
2013-05-22,1.0197667956374743,0.9999883354621654
2013-05-23,0.9829549595584851,0.98811649083506
2013-05-24,0.9974683162098943,0.9929415589235743
2013-05-25,1.0,1.0
2013-05-26,1.0,1.0
2013-05-27,1.0149690158762208,0.9999868820596259
2013-05-28,0.9990776357350809,1.0183109281536096
2013-05-29,1.006205767287235,1.0085878135604922
2013-05-30,0.9903419458501272,0.9959102603680149
2013-05-31,1.0003291880664076,1.0069871558286592
2013-06-01,1.0,1.0
2013-06-02,1.0,1.0
2013-06-03,0.9945867592560617,1.0058002468375968
2013-06-04,0.9952316696919612,0.9919737750839747
2013-06-05,0.9959485378726922,0.9955954539226229
2013-06-06,0.9893011020396479,0.986019186551805
2013-06-07,0.9948954518579104,0.983072263246733
2013-06-08,1.0,1.0
2013-06-09,1.0,1.0
2013-06-10,1.0142384881707136,1.018774920603183
2013-06-11,0.9949066592775945,0.9906849180918987
2013-06-12,1.0,1.0
2013-06-13,0.9822659760230231,0.9669348288288261
2013-06-14,0.995123073579451,0.9973126269701846
2013-06-15,1.0,1.0
2013-06-16,1.0,1.0
2013-06-17,1.0131330644446763,1.0094326233012376
2013-06-18,1.004813815757667,1.0046183660003685
2013-06-19,0.9975442472701744,0.9989133345756432
2013-06-20,0.9846075637722764,0.9824965487055197
2013-06-21,0.9839545925914128,0.9706933639578279
2013-06-22,1.0,1.0
2013-06-23,1.0,1.0
2013-06-24,1.0024377354298608,0.981126129315871
2013-06-25,0.9919478903262547,0.9810375641602807
2013-06-26,1.0174128409171614,1.0228891843344798
2013-06-27,1.0154176652009808,1.0191144742545335
2013-06-28,1.0104784714408561,1.0086769261326483
2013-06-29,0.9984999999999999,0.9984545454545454
2013-06-30,1.0,1.0
2013-07-01,1.0125258176013616,1.021146865216895
2013-07-02,0.9935779507546446,0.9976383694875045
2013-07-03,0.9928924592031891,0.9840093562681237
2013-07-04,0.9984761087241519,0.991720305430593
2013-07-05,1.0059022062028498,1.0211832284883142
2013-07-06,1.0,1.0
2013-07-07,1.0,1.0
2013-07-08,0.9900397464180726,0.97868681086482
2013-07-09,1.0074068758829418,1.0104782020672727
2013-07-10,1.0057952372869838,1.0148834618587688
2013-07-11,1.0144728484393692,1.0235389829096304
2013-07-12,1.0050317025793036,1.0094901802966298
2013-07-13,1.0,1.0
2013-07-14,1.0,1.0
2013-07-15,1.0106843274753607,1.0068255818163465
2013-07-16,1.0055345150061943,1.0083865475804101
2013-07-17,0.9983702241362443,0.99338828377039
2013-07-18,0.9966290325645948,0.9759630627403724
2013-07-19,0.9924295391108406,0.9883341686407179
2013-07-20,1.0,1.0
2013-07-21,1.0,1.0
2013-07-22,1.008857692567075,1.0056676632537445
2013-07-23,1.0110048696428746,1.0191625566964526
2013-07-24,0.999463504878554,0.9952847386079516
2013-07-25,0.9985633734533534,0.995795607438065
2013-07-26,1.0029958482808972,0.9919843678610876
2013-07-27,1.0,1.0
2013-07-28,1.0,1.0
2013-07-29,0.9905279880489981,0.9925715238758728
2013-07-30,1.0139124639053407,1.0039875014801116
2013-07-31,0.9884158364209464,0.9839515086660846
2013-08-01,1.00048564836511,0.9952279736327793
2013-08-02,0.9962816139294454,1.0011264539071039
2013-08-03,1.0,1.0
2013-08-04,1.0,1.0
2013-08-05,1.0014029332403276,1.0176002992590085
2013-08-06,0.9939449085796825,0.9993121394420754
2013-08-07,0.9902406762677756,0.9836922073152924
2013-08-08,0.9952449110497268,1.0048192220054704
2013-08-09,0.9920735250910748,0.9965214935470487
2013-08-10,1.0,1.0
2013-08-11,1.0,1.0
2013-08-12,1.0059315964041744,1.0133884824836767
2013-08-13,1.0125874592944042,1.0096310491972855
2013-08-14,0.9930154364338564,0.9999177353660551
2013-08-15,0.9964535100108179,0.9929399825769823
2013-08-16,1.002964273428488,1.005386585131695
2013-08-17,1.0,1.0
2013-08-18,1.0,1.0
2013-08-19,0.9999328104206087,1.0053289083180506
2013-08-20,0.9987448998892816,0.9748927639555725
2013-08-21,1.0,1.0
2013-08-22,0.999108394088937,1.004377060930545
2013-08-23,1.009915749898388,1.0059487067468789
2013-08-24,1.0,1.0
2013-08-25,1.0,1.0
2013-08-26,1.004975730337148,1.0015974940482792
2013-08-27,0.9914316233472596,0.9817136633905179
2013-08-28,0.9959387068081786,0.9974166340329904
2013-08-29,1.0110324095548562,1.0146719312394323
2013-08-30,1.0,1.0
2013-08-31,1.0,1.0
2013-09-01,1.0,1.0
2013-09-02,1.006139155441364,1.0053452280540112
2013-09-03,1.0040577110517088,1.0105466132373986
2013-09-04,1.0031505599953485,0.9947974736493133
2013-09-05,1.0158296512916118,1.0083912381636297
2013-09-06,1.0015431494318285,0.9998213048705016
2013-09-07,1.0,1.0
2013-09-08,1.0,1.0
2013-09-09,1.0000531716673797,0.9964998161492389
2013-09-10,1.0034231296235512,1.0038890785531034
2013-09-11,1.0084914516734398,1.0070429313102944
2013-09-12,1.0019156466930113,1.0300939295166254
2013-09-13,0.9925379832420461,0.9903113490261917
2013-09-14,0.9920978955441108,0.9942536243039688
2013-09-15,1.0,1.0
2013-09-16,1.0128889794891738,1.0076021726152646
2013-09-17,0.9990770137899121,1.0023715378438576
2013-09-18,1.0009297237224137,1.0014550146345702
2013-09-19,1.0,1.0
2013-09-20,1.0,1.0
2013-09-21,1.0,1.0
2013-09-22,1.0,1.0
2013-09-23,1.0056874156816284,1.0055531965851217
2013-09-24,1.0011991266771476,1.0004878309142575
2013-09-25,1.0010519103606283,0.9918996358619299
2013-09-26,0.9901721355361228,0.9902221208537337
2013-09-27,1.0086550659275793,1.000191798334547
2013-09-28,1.0,1.0
2013-09-29,1.0,1.0
2013-09-30,0.9991690565951701,0.9905359326565959
2013-10-01,0.9978430920284596,1.0034588544167842
2013-10-02,1.0054135525150145,1.0065996972049551
2013-10-03,1.0141106624989178,1.0143419848126527
2013-10-04,0.9956611636381705,1.0075080470222564
2013-10-05,1.0,1.0
2013-10-06,1.0,1.0
2013-10-07,1.0008205461021422,0.9925422128185557
2013-10-08,0.9965477281119031,1.00008597023788
2013-10-09,0.9926187323431253,1.0042301006723113
2013-10-10,1.0,1.0
2013-10-11,0.9997606826416175,1.0068597018442635
2013-10-12,1.0,1.0
2013-10-13,1.0,1.0
2013-10-14,0.9879747156057801,0.9821678817813317
2013-10-15,1.0181097718684156,1.0156100375376282
2013-10-16,0.9909505663420703,0.9950521016497917
2013-10-17,1.0041747949304023,1.0147312669465507
2013-10-18,1.0050655304726936,1.0147628754702782
2013-10-19,1.0,1.0
2013-10-20,1.0,1.0
2013-10-21,0.9973577259126025,0.9958390501293035
2013-10-22,0.9960823809508574,1.009019129820223
2013-10-23,0.9936497961639418,0.9943452817964052
2013-10-24,1.0003323513681355,1.0099489970038857
2013-10-25,0.9941740410394636,0.9924700474974149
2013-10-26,1.0,1.0
2013-10-27,1.0,1.0
2013-10-28,1.0044604853011305,1.0060853360845723
2013-10-29,0.9986464286150328,1.00366689970704
2013-10-30,1.0064317690006994,0.996518216303078
2013-10-31,0.9939247428077568,0.998718697543035
2013-11-01,0.987428423695192,1.0053379380157512
2013-11-02,1.0,1.0
2013-11-03,1.0,1.0
2013-11-04,0.9906003670308453,1.000723280500916
2013-11-05,0.9921856880771451,0.9801287911083859
2013-11-06,0.9977978956695495,0.9965860575521186
2013-11-07,1.0027007002221082,1.0012856981964964
2013-11-08,0.9919352562889195,0.9878620753604311
2013-11-09,1.0,1.0
2013-11-10,1.0,1.0
2013-11-11,0.99882796187475,0.9953171271036048
2013-11-12,1.0037986907880851,1.0013701082331448
2013-11-13,0.9921258654571887,0.9975895365089426
2013-11-14,1.0083336382706996,1.0213742394630532
2013-11-15,1.0080522019618996,1.007285753188903
2013-11-16,1.0,1.0
2013-11-17,1.0,1.0
2013-11-18,0.9955450626033248,1.008618315187422
2013-11-19,1.0109947789084444,1.0116512756860658
2013-11-20,0.9956117198538443,0.9934362724005037
2013-11-21,0.9934848332251165,0.988764748740058
2013-11-22,1.0007581138904713,1.0025739213673441
2013-11-23,1.0,1.0
2013-11-24,1.0,1.0
2013-11-25,1.0095619075608193,1.020760876654136
2013-11-26,1.007263646980154,1.0061027059625605
2013-11-27,1.0025336229456587,1.0044736963669747
2013-11-28,1.0105208792000653,1.0098895213127888
2013-11-29,1.0012363622057567,0.99719111746965
2013-11-30,1.0,1.0
2013-12-01,1.0,1.0
2013-12-02,1.0005519918925947,1.0163867594505893
2013-12-03,0.9974225926461356,1.0049966441295104
2013-12-04,0.9978863427115098,1.0031988185648522
2013-12-05,0.9935376641436637,0.9980104205359658
2013-12-06,0.996993040357224,1.0013649443591233
2013-12-07,1.0,1.0
2013-12-08,1.0,1.0
2013-12-09,1.005751486441168,0.9967622321944427
2013-12-10,0.9997400367125087,0.9930926608958393
2013-12-11,0.9977172882189077,0.989308242312142
2013-12-12,0.9908107405360171,0.9927056694476214
2013-12-13,1.002359931075442,1.0010168082790072
2013-12-14,1.0,1.0
2013-12-15,1.0,1.0
2013-12-16,1.0011451995543459,0.9995751789569478
2013-12-17,1.0048298590516562,1.001298939377814
2013-12-18,1.0013856934154177,0.9991904323823115
2013-12-19,1.0025178162526809,0.9980475359918639
2013-12-20,1.002412690652036,1.009998405660043
2013-12-21,1.0,1.0
2013-12-22,1.0,1.0
2013-12-23,1.005463192180247,0.9960206020698649
2013-12-24,1.0021282790664447,1.0106138816743235
2013-12-25,1.0052062368946875,1.0042183169392256
2013-12-26,1.0031363659461483,1.0011184356023917
2013-12-27,1.0084608097945043,1.0060167332047159
2013-12-28,1.0,1.0
2013-12-29,1.0,1.0
2013-12-30,1.0076625461086193,1.0082970526878947
2013-12-31,1.0043665236279586,0.9944640028190797
2014-01-01,1.0,1.0
2014-01-02,1.003679432375423,1.0033890211796699
2014-01-03,0.9949683841901378,0.9944528803436743
2014-01-04,1.0,1.0
2014-01-05,1.0,1.0
2014-01-06,0.9989575423271141,1.0007892697367333
2014-01-07,1.0031620257598461,1.0005156419886427
2014-01-08,1.0060028185927192,1.003364446205198
2014-01-09,0.9969950137933971,0.9907368797245073
2014-01-10,1.00612891950609,1.0013731082400812
2014-01-11,1.0,1.0
2014-01-12,1.0,1.0
2014-01-13,1.0025861263123648,1.0010177070099715
2014-01-14,0.9967923305386303,0.9899612416265933
2014-01-15,1.0048839390375288,1.0083439109005838
2014-01-16,0.995986363036154,0.9926074142283033
2014-01-17,1.0008072198076874,0.9874812845254959
2014-01-18,1.0,1.0
2014-01-19,1.0,1.0
2014-01-20,1.003022951158519,1.0006055325545056
2014-01-21,0.9982700773435031,1.0120303895084801
2014-01-22,1.0020004173990535,1.0083080978587045
2014-01-23,0.9976539980358375,0.9997375190384096
2014-01-24,0.9967215807760331,1.00018729497172
2014-01-25,1.0,1.0
2014-01-26,1.0,1.0
2014-01-27,0.9811308237315037,0.9816742415161417
2014-01-28,1.0,1.0
2014-01-29,1.0,1.0
2014-01-30,1.0,1.0
2014-01-31,1.0,1.0
2014-02-01,1.0,1.0
2014-02-02,1.0,1.0
2014-02-03,1.0,1.0
2014-02-04,1.0,1.0
2014-02-05,0.9834360073652672,0.9861158794480138
2014-02-06,1.0082152487909244,1.0101488812300283
2014-02-07,1.0121227944193119,1.0097122377250913
2014-02-08,1.0,1.0
2014-02-09,1.0,1.0
2014-02-10,1.0025453195287841,1.0037272368418633
2014-02-11,1.006296018428201,1.011026311164128
2014-02-12,0.9998084780472226,1.0115660808557603
2014-02-13,0.9987479299639516,0.9997048813288558
2014-02-14,1.003972229684046,0.9932875152855746
2014-02-15,1.0,1.0
2014-02-16,1.0,1.0
2014-02-17,1.001176992876942,1.005549740378771
2014-02-18,1.004067346511528,1.013343835919759
2014-02-19,1.000783765360616,1.0086510190331703
2014-02-20,0.9950301783264832,0.9979055162862525
2014-02-21,1.0141298110694836,1.0072089538338638
2014-02-22,1.0,1.0
2014-02-23,1.0,1.0
2014-02-24,0.9966138533491374,0.9934340029422596
2014-02-25,0.9973096180069642,1.011815032289412
2014-02-26,1.0017138294837593,1.0099271913366774
2014-02-27,1.004946072841853,1.004380452269594
2014-02-28,0.9970000000000001,0.9969999999999999
2014-03-01,1.0,1.0
2014-03-02,1.0,1.0
2014-03-03,1.0,1.0
2014-03-04,1.0,1.0
2014-03-05,1.0,1.0
2014-03-06,1.0,1.0
2014-03-07,1.0,1.0
2014-03-08,1.0,1.0
2014-03-09,1.0,1.0
2014-03-10,1.0,1.0
2014-03-11,1.0,1.0
2014-03-12,1.0,1.0
2014-03-13,1.0,1.0
2014-03-14,1.0,1.0
2014-03-15,1.0,1.0
2014-03-16,1.0,1.0
2014-03-17,1.0,1.0
2014-03-18,1.0,1.0
2014-03-19,1.0,1.0
