,Unnamed: 0,date,title,content
253,253,2013/01/14,挺進緬甸市場！ 傳宏達電攜手經銷、軟體開發商佈局客製化應用,在各大手機廠持續佈局中國市場之際，外電報導指出，宏達電()將挺進緬甸市場，積極開拓新市場。據了解，宏達電執行長周永明今天將出席緬甸發表的當地文字客製化應用記者會，記者會上也將宣佈其在緬甸市場的產品銷售概念店。中國市場近年已成為各大手機廠兵家必爭之地，但市場競爭激烈，也讓各廠積極尋覓新的藍海市場。根據華爾街日報和路透社等相關外電報導指出，緬甸的行動電話普及率是亞洲最低，據數據顯示，2011年手機滲透率僅有3%，宏達電看準商機，將挺進緬甸市場，在三星也進駐緬甸市場之際，要趁勢奪回Android手機的優勢。緬甸也是宏達電執行長周永明的出生地，外電引述周永明的看法指出，到目前為止，緬甸的手機和電腦的用戶必須使用當地語言文字顯示，使用過程十分複雜，也有維修問題，因此從這裡，他看到了技術和創新的商機。外電報導說明，緬甸IT專家表示，由於緬甸文字較亞洲其他文字版本更為複雜，國際標準的unicode在顯示緬甸文字手機常會變亂碼。據了解，宏達電這次將與當地經銷商和軟體開發商合作客製化Android系統，讓當地手機使用者更方便顯示和使用緬甸文字。外電報導也說明，緬甸行動電話普及率低，此舉對宏達電而言也有相當的挑戰，不過由於三星在緬甸已至少有2個經銷商，而行銷廣告在當地也可看到，因此宏達電挺進緬甸市場，也會有相關展店和應用服務規劃，趁勢奪回Android手機的優勢。
254,254,2013/01/14,志超去年每股賺逾5元 元月營收回升 股價先報喜,上市PCB廠志超科技()2012年第4季營收連3月下滑，單季營收52.11億元，較第3季的57.63億元下滑9.58%，但法人指出，志超科技2013年元月營收將出現較上月回升，同時，在志超科技去年每股稅後盈餘將跨越5元的激勵之下，其股價今天呈現送勢上漲的格局，最高上漲0.95元達42.55元。志超科技2012年的營收走勢在9月達到高峰，單月營收在9月達到20.36億元的歷史新高，但進入第4季的營收則呈現連3月下滑，單季營收52.11億元，較第3季的57.63億元下滑9.58%。法人指出，志超科技2013年元月營收將出現較上月的15.54億元出現回升。而志超科技主管則表示，目前志超在光電板部分的接單狀況出現明顯的攀高走勢，有利於2013年的元月營收表現。志超科技在2012年的1-3季財報表現突出，其每股稅後盈餘4.79元，並超越了同屬光電板廠健鼎科技()同期的每股4.4元稅後盈餘。
255,255,2013/01/14,麥格理：iPhone 5S亮相晚  鴻海恐面對「超級淡季」,鴻海 () 第二季恐怕要面對「超級淡季」！《工商時報》報導，外資圈 sell side 認為，蘋果的 iPhone 5S 新機最快也要 8、9 月才會登場，所以要到 8 月才能對鴻海有實質貢獻。鴻海去年 12 營收衝破 3600 億元，創下歷史新高，但是麥格理資本證券台灣區研究部主管張博淇認為嚴格來說這只能算普通，因為零組件缺貨問題早就解決，12 月的營收應該要表現的更好，背後原因若非 iPhone 5 需求不夠好，就是 iPad mini 對 iPad 造成不小影響，連累了營收。張博淇估計，iPhone 5 的出貨將從第 4 季的 4400 萬支降至第 1 季的 2600-2800 萬支，9.7 吋 iPad 則會從上季的 1000 萬台降至 800 萬台，唯 iPad mini 將由 800 萬台成長至 1100-1200 萬台，但這卻不見得是好事，因為 iPad mini 的組裝需要與和碩對分，而非鴻海全包，因此 9.7 吋 iPad 市場被瓜分對鴻海並無益處。且根據過去紀錄，張博淇指出，iPhone 對於鴻海的營收獲利貢獻向來非常顯著，若 iPhone 5S 要到 8 月才能亮相，那麼鴻海恐怕還要經歷兩季的營收淡季。
256,256,2013/01/14,聯陽：高清監視系統方案ccHDtv推出後 中、韓廠詢問度高,IC設計聯陽()指出，去年底推出以數位電視(DTV)技術為核心之高清(HD)數位監視系統解決方案(ccHDtv)後，已獲業界不小迴響，其中包含中、韓一線大廠，而台廠則因OEM與ODM廠居多，因此除原先聯陽合作之製造商外，其餘仍觀望以對，反而是系統整合商與安裝者詢問度較高。聯陽表示，ccHDtv架構可使監視系統呈現高青畫面品質，也能在單一一條傳輸線上，同時傳送多Channel高清影像訊號，可減輕鉅額佈線與後端儲存設備建置成本，以及傳輸頻寬之瓶頸，且操作與安裝方式與傳統cctv相同，因此解決方案發布後引起許多業界人士關注。聯陽指出，目前已陸續接獲不少安控業者詢問，其中包括中、韓一線大廠，中國大陸廠商也要求安排進行產品說明，而台灣因以OEM/ODM製造商居多，觀望態度較為濃厚，反倒是較接近使用端的系統整合商及安裝者之詢問度較高。聯陽認為，多數安全應用高清解析度已是全球普遍規格，據市調機構IMS Research預測，市售攝影機解析度，2015年時將有超過70%以上皆為百萬畫素等級以上，顯示未來高清監視系統的優劣關鍵已非在攝影機及DVR設備，而是在傳輸技術，尤其是能否在無須增加太多成本情形下，將多路(Channel)的百萬畫素攝影機信號成功傳到DVR。另外，聯陽也強調，ccHDtv並非特殊規格，其採用之數位電視技術依據EN300-744(DVB-T)國際開放標準，其餘技術則屬通用開放工業標準，如傳輸壓縮技術H.264等；ccHDtv是整合技術之應用創新，其技術與安裝皆為業界熟知。聯陽已報名參展今年 4 月的台北國際安防展Secutech2013，預備將ccHDtv規格概念正式向全球的安控業者展示。
257,257,2013/01/14,肥咖條款生效 金管會最快上半年修法 讓銀行提供資料給美國,"美國「肥咖條款」今(2013)年元旦起生效，全球金融機構須向美國通報美國人在海外的金融資料，以供美國政府查稅，否則就要被美國政府扣30%的重稅。據了解，金管會預計最快今年上半年和美國簽署「跨政府協議」(IGA)，修改銀行法或個人資料保護法，讓國內金融機構可以提供客戶資料給美方。為追討美國有錢人藏在海外避稅的資產，美國於2010年通過「外國帳戶稅收遵從法」，簡稱「FATCA」，台灣稱為「肥咖條款」，此條款今年元旦生效。據「肥咖條款」規定，外國銀行需將個人帳戶達5萬美元(約150萬元)以上，或企業帳戶餘額達25萬美元(約750萬元)等具美國公民身分客戶的資料向美方申報，否則在美投資收益會被客以30%重稅後才能匯出，逼迫金融業者就範。我國銀行公會曾在2011年調查，發現7大行庫資產達「100萬美元」帳戶數每戶平均為2858戶，不過其中大多數都是不具美國籍、非美國的帳戶。有銀行業者估計，全台30餘家銀行加總，真正受影響的戶數僅有2、3萬戶。據了解，行政院已於近日正式核定將由財政部與美國財政部洽簽「美、台稅務交換協定」，預計財政部應可在今年6月底以前和美國稅務局達成「稅務資料交換」的協定，只待雙方簽署最後協議，按進度美國即將正式向含台灣在內的海外美國稅務居民進行「全球大查稅」，而台灣銀行業也將按雙方的稅務協定，將資料交給財政部，再由財政部交予美國財政部。而金管會也擬搭配修改銀行法或個資法，金管會官員表示，目前已有英、法、德國、日本等與美國簽訂IGA，行政院已針對「肥咖條款」組成跨部會小組，積極研擬相關因應措施，最快時間在今年上半年，台灣就會和美國簽署「跨政府協議」，讓國內金融機構可以提供客戶資料給美方。美國總統歐巴馬於2010年3月18日簽署生效的就業加強法中，在稅務法(IRS Code)裡新增第四章，要求外國金融機構(FFI)和稅務局(IRS)簽署類似合格中介協定(QIA)的協定；也就是，FFI必須申報具有美國公民身分或持有永久居留證(綠卡)的客戶資訊。包括：客戶姓名、銀行帳戶、帳戶餘額等。FFI若不簽約，需適用30%的就源扣繳稅率，即不配合的FFI日後在美國的投資收益，需先課稅30%後，才能匯出，等於投資收益大減。第四章的規定，稱為「外國帳戶課稅遵行法(Foreign Account Tax Compliance Act, FATCA)」，台灣習慣以「肥咖條款」稱呼。"
258,258,2013/01/14,分析稱Twitter將於明年初上市 估值150億美元,新浪科技訊 北京時間1月14日早間消息，美國市場研究公司PrivCo在一份最新報告中預計，Twitter很可能於2014年初進行IPO(首次公開招股)，估值150億美元。PrivCo在報告援引消息人士的言論稱：“Twitter計劃最早於2013年第四季度提交IPO申請，並於2014年第一季度完成IPO。”該公司CEO薩姆·馬哈德(Sam Hamadeh)表示：“Twitter將從Facebook存在問題的戰略中吸取教訓，並採取相反的做法。Twitter將採用較保守的IPO估值，為營收的30倍，即150億美元。”Twitter的IPO進度將取決於近期的商業化措施。這些措施包括推薦消息、精準廣告，以及與照片分享網站Pinterest的合作等，預計將提升Twitter的營收。根據PrivCo的預測，Twitter今年營收將達到5億美元。Twitter去年營收可能為2.45億美元，遠高於2011年的8750萬美元。此外，Twitter還在積極拓展國際業務。哈馬德表示：“Facebook等待了很長時間才進行IPO，當時的增長已經減速。與此不同，Twitter將在合適的轉折點進行IPO：營收增速達到三位數百分比，而IPO前的一個季度是受季節性因素影響最強勁的第四季度。”Twitter目前在全球範圍內約有2億用戶。(張帆)
259,259,2013/01/14,F-艾美去年營收衝上116億元新高 賺逾半個股本,家電品牌大廠F-艾美(艾美特)()敲定3月回台第一上市，公司公告去年合併營收為116.07億元，年增11.27%，首度站上110億元，創下歷年來新高，每股盈餘超過5元；隨著公司產品在中國滲透率持續提高，加上積極衛浴產品等不同領域，挹注新成長動能，法人估計今年營收將成長達2成，營收獲利將持續飆新高。F-艾美受惠於中國氣溫變化較大，北方地區冬季酷寒，冬季主打商品電暖器不論在實體店面、虛擬通路皆出現缺貨情況，去年12月合併營收達7.87億元，年增率16.02%；總計2012年營收116.07億元，成長11.27%。F-艾美電暖器去年12月在中國內銷市場單月熱賣43萬台，較前年同期的23萬台成長達20萬台，2012年中國內銷市場全年電暖器熱銷260萬台，較前年同期的190萬台大幅成長70萬台；第4季合併營收達23.87億元，較2011年同期大幅成長14.53%，在持續增加通路佈局及進入冬季旺季挹注下，續創單季歷史新高。以過去經驗來看，進入11月後業績將會旺到農曆年，預期元月營收將有機會再創佳績。 F-艾美成立於1991年，致力於電風扇、電暖器及各式小家電製造銷售為主，公司成立初期100%純代工業務，是日、韓、歐、美等國際知名家電品牌，客戶包含YUASA(湯淺)、SHARP、SAMSUNG、TOTO、VORNADO、DeLonghi、FAGOR等日韓歐美重量級廠商，目前在日本電風扇市佔率達35%、韓國市佔率達55%。F-艾美除了站穩海外代工業務後，中國的自有品牌的市場也快速成長，產品行銷中國境內31省市1萬多家商場，經銷商超過200家，並持續成長，目前在中國電風扇市佔率達23%、電暖器也有20%市場率，今年在「艾美特」在自有品牌效益顯現之下，內銷中國市場的營收比重將超過5以上，未來在實體通路、電子商務銷售平台同步拓展下，內銷比重可望逐年提升。
260,260,2013/01/14,F-艾美去年營收衝上116億元新高 賺逾半個股本,家電品牌大廠F-艾美(艾美特)()敲定3月回台第一上市，公司公告去年合併營收為116.07億元，年增11.27%，首度站上110億元，創下歷年來新高，每股盈餘超過5元；隨著公司產品在中國滲透率持續提高，加上積極衛浴產品等不同領域，挹注新成長動能，法人估計今年營收將成長達2成，營收獲利將持續飆新高。F-艾美受惠於中國氣溫變化較大，北方地區冬季酷寒，冬季主打商品電暖器不論在實體店面、虛擬通路皆出現缺貨情況，去年12月合併營收達7.87億元，年增率16.02%；總計2012年營收116.07億元，成長11.27%。F-艾美電暖器去年12月在中國內銷市場單月熱賣43萬台，較前年同期的23萬台成長達20萬台，2012年中國內銷市場全年電暖器熱銷260萬台，較前年同期的190萬台大幅成長70萬台；第4季合併營收達23.87億元，較2011年同期大幅成長14.53%，在持續增加通路佈局及進入冬季旺季挹注下，續創單季歷史新高。以過去經驗來看，進入11月後業績將會旺到農曆年，預期元月營收將有機會再創佳績。 F-艾美成立於1991年，致力於電風扇、電暖器及各式小家電製造銷售為主，公司成立初期100%純代工業務，是日、韓、歐、美等國際知名家電品牌，客戶包含YUASA(湯淺)、SHARP、SAMSUNG、TOTO、VORNADO、DeLonghi、FAGOR等日韓歐美重量級廠商，目前在日本電風扇市佔率達35%、韓國市佔率達55%。F-艾美除了站穩海外代工業務後，中國的自有品牌的市場也快速成長，產品行銷中國境內31省市1萬多家商場，經銷商超過200家，並持續成長，目前在中國電風扇市佔率達23%、電暖器也有20%市場率，今年在「艾美特」在自有品牌效益顯現之下，內銷中國市場的營收比重將超過5以上，未來在實體通路、電子商務銷售平台同步拓展下，內銷比重可望逐年提升。
261,261,2013/01/14,眼紅大螢幕市場 外資：蘋果將推iPhone5S+iPhone HD 首度一年雙機,就算蘋果大動作公開澄清不會推出低價 iPhone，但是外資圈預期蘋果為了因應更為成熟的智慧型手機產業，今年下半年還是會祭出「雙尺寸 iPhone」戰略，將推升級版 iPhone 5 ，也就是 4 吋 iPhone5S 加上 4.7 吋 iPhone HD。三星 Galaxy Note 系列暢銷熱賣，也讓向來不看好大螢幕手機的蘋果開始扭轉自己的看法，《工商時報》報導，大和證券科技產業分析師呂家霖表示，蘋果未來將會兼顧兩種尺寸產品，雖然仍會以 4 吋產品為主，但是比重已經會調整了，預估推出 4 吋的 iPhone5 升級版以及 4.7 吋的 iPhone HD，特別滿足亞洲消費者的需求，採行雙尺寸產品策略。先前曾經一度傳得沸沸揚揚的低價 iPhone 已遭蘋果公開否認，呂家霖認為 iPhone 在大陸市場依舊為蘋果帶來高毛利率，除非智慧型手機產業成長開始停滯，否則蘋果推低價產品並不明智；麥格理資本證券台灣區研究部主管張博淇也認為由 iPad mini 例子來看，確實分食了原先 9.7 吋 iPad 市場，蘋果應不想讓此事重演。若外資看法屬實，今年將會是蘋果有史以來的首度在同年推出兩款 iPhone 手機產品。
262,262,2013/01/14,《股市》10:01台股店頭 報106.34點，漲0.04點或0.04%,《股市》10:01台股店頭 報106.34點，漲0.04點或0.04%。免責聲明：本文所載資料僅供參考，並不構成投資建議，鉅亨網對該資料或使用該資料所導致的結果概不承擔任何責任。該資訊若與事實不符，應以商品原交易所之公佈為主。
263,263,2013/01/14,《股市》10:00台期指01 報7746.00點，跌-56.00點或-0.72%,《股市》10:00台期指01 報7746.00點，跌-56.00點或-0.72%。免責聲明：本文所載資料僅供參考，並不構成投資建議，鉅亨網對該資料或使用該資料所導致的結果概不承擔任何責任。該資訊若與事實不符，應以商品原交易所之公佈為主。
264,264,2013/01/14,大豐有線電視視訊營收將受今年起調降影響3%,新北市地區有線電視系統業者大豐電視()自2013年1月起每戶視訊費用將由每月515元降為500元，調降幅度幅度約2.91%，對有線電視系統業者而言，客戶接線視訊收入為最重要的營收來源，大豐電視主管指出，公司將尋求更有效率的經營，以彌補客戶端視訊收入調降造成的影響。大豐電視自結的2012年全年營收6.41億元，僅較2011年6.4億元微幅成長0.1%，在其2012年的全年營收之中，視訊費用收入約達5.6億元，占營收比重高達87.38%，在此一主要營收來源費率今年起下降2.91%的同時，對於大豐電視的影響並不小。有線電視視訊費用在2013年起的調降，主要在於地方政府的主導，大豐電視主管指出，大豐電視2013年的每戶視訊費用將由每月515元降為500元，調降幅度幅度約2.91%。大豐電視自結2012年全年稅前盈餘為3.53億元，稅後盈餘為3.08億元，以大豐電視目前的7.71億元股本計算，每股稅後盈餘為3.99元，大豐電視自結的2012年全年稅後盈餘3.08億元，較2011年成長7.68%。大豐電視自結的2012年全年營收6.41億元，僅較2011年6.4億元微幅成長0.1%，也突顯出地區有線電視系統營運業者的穩定收入，而業者也在積極控制成本並尋求增進收益的模式。由於有線電視寬頻上網可提供用戶進一步的加值服務及提供用戶穩定的頻寬，有線電視系統業者大豐電視決加碼投資大無畏寬頻公司，大豐電視決定增加持有大無畏寬頻公司股權至52.5%；大豐電視主管今天指出，此一投資增持大無畏寬頻公司股權的計畫，預計在今年上半年完成。股本1億元的大無畏寬頻公司目前也是與大豐有線電視合作的廠商，先前大豐電視並已取得其20%的股權，大豐電視董事會並決定增再加碼投資其32.5%股權，在本次股權交易後，大豐持有大無畏寬頻公司股權至52.5%。大豐電視高層主管指出，大無畏寬頻公司股本1億元，2012年1-11月稅後盈餘3880萬元，EPS為3.88元，其亮麗的獲利表現，如大豐電視能以合理的價位增加取得其股權，對於大豐電視也深具投資效益。同時，在目前大豐電視的系統內，運用有線電視寬頻上網的戶數約20%，大豐電視認為有線電視寬頻上網可提供用戶進一步的加值服務及提供用戶穩定的頻寬，大無畏未來在營運仍深具發展、成長的空間。
265,265,2013/01/14,認購爆燈 迅捷不願平賣股份 不想行使超額配股權,備受市場熱捧的迅捷 () 將為 2013 年打響頭炮，於周二 (15日) 登場，消息指該股認購反應爆燈，管理層卻不欲行使超額配股權，認為是次定價便宜，不願再「平賣」股份。《星島日報》報導，為佐丹奴 ()主要產品供應商的迅捷，集資額雖少，卻因「細細粒」引得逾 12000 名散戶熱捧；市傳該股公開發售部分錄得 426 倍超額認購，凍結資金 53 億元 (港元，下同) ，更有 400 張「頂頭槌飛」(以公開發售可認購的最高股數入飛的申請) ，僅次於米蘭站 () 及唐宮 () 、是最近 2 年第三大的「超購王」。消息指，該股啟動回撥機制，公開發售佔比由 10% 增加至 50% ；不過，管理層卻不願意行使超額配股權增發 15% 股份，主要認為是次定價較低，不願「平賣」股份。  據悉，該股於去年底市況仍未明朗時，設定較保守的招股價，對如此熱烈的認購反應屬始料不及。迅捷將以上限 0.82 元定價，一手中籤率僅約 30% ，「頂頭槌飛」分配比率僅 1% ，即獲發約 19 手股份；據其招股書披露，佐丹奴及和之味飲食集團董事總經理鄭威濤均為上市前投資者，上市後將分別持股 4.85% 及 1.5% 。該股將於明日正式掛牌，為 2013 年首支掛牌新股，保薦人為信達國際。內房商金輪天地 () 則將於本周三 (16日) 掛牌。此外，繼中集 () 後短期內或出現第 2 支「B 轉 H」。早前指正在籌劃重大事項的麗珠醫藥，其 A、B 股於上周一停牌後，日前有市場消息指集團就轉板事宜，已向中證監遞交申請，持股約 47.38% 的大股東健康元則從中擔當協調角色。健康元前身為太太藥業，自 1993 年起生產保健品「太太口服液」。萬科A昨日發布公告稱，正在籌劃重大事項，經向深圳證券交易所申請，公司 A 股和 B 股股票自 2013 年 1 月 14 日開市起繼續停牌。中鋁 () 母企旗下的中鋁礦業，市傳將於本周四開始招股，集資約 3 億至 4 億美元；鋁材商 Pan Asia 及手錶商時計寶則將於月底開始招股。
266,266,2013/01/14,和泰車1月上旬市占衝破36% 農曆年前車市有望爆量成長,車市買氣平平，1月上旬車市總掛牌數9612輛，較去年同期大減40%，也較12月下旬車商積極促銷拚出1.5萬輛的表現略遜一籌，不過，和泰車()代理的TOYOTA仍交出相對好的銷售表現，1月上旬共賣出近3500輛，市占率衝上36.3%，和泰車強調，國內換購需求依然強勁，預計農曆年前交車量將會再出現一波亮麗表現。和泰車1月上旬共賣出3489輛，月增95.6%、年減51%，市占率衝上36.3%，在國內車廠中表現相對優異。和泰車指出，各車系中，國產中大型房車New CAMRY就賣出550輛，在同級距中占比高達81.4%獲得壓倒性的勝利，其中Camry Hybrid賣出268輛；Corolla Altis則以1455輛的銷售量成為國產車銷售冠軍車款。另外，TOYOTA甫發表的改款RAV4以254輛奪下進口車銷售第一，和泰車表示，NEW RAV4目前累計訂單數近3000輛，因供應關係，RAV4真正的實力尚未完全展現；至於豪華高級車品牌LEXUS也賣出298輛，僅次於BMW的336輛，表現亮眼。分居銷售2、3名的則是裕日車()代理的Nissan和中華車()的MITSUBISHI，Nissan銷售成績難得較MITSUBISHI更佳，共賣出1375輛，市占率拉升至14.3%，月增2.51倍、年減47.3%，Big Tiida掛牌數超過550輛是最大功臣，由於此車款累積訂單已達1300輛之上，陸續交車後銷售表現可望持續走強。MITSUBISHI 1月上旬賣出1194輛，月增1.53倍、年減44.3%，市占12.4%，緊追在後的是三陽()代理的HYUNDAI賣出513輛、MAZDA則賣405輛。
267,267,2013/01/14,中證監打假 新股打退堂鼓 排隊IPO降逾半數,中證監祭出針對新股上市財務造假的清查「辣招」後，據最新統計，排隊輪候上市企業總數達 877 家，較上周減少 5 家。有投行高層估計，待清查完成後，業績不真實或業績嚴重下滑的企業將被篩選出局，估計可能有 200 家企業主動撤回，另有 200 家被否決，最後排隊企業將餘下 400 多家。《星島日報》報導，據中證監最新公布，福建安溪鐵觀音集團、浙江華正新材料、山東海力化 3 家企業被終止審查，已不在新股排隊之列。另一家於 2008 年 4 月已公布上市招股書的遵義鈦業，則是今年首家撤出排隊上市行列的企業，遵義鈦業並創下「過而不發」 (經過中證監發審委審核，卻未能發行上市) 時間最長的企業。此前，中證監主席郭樹清已表明，將進一步強化新股發行監管，如對於保薦人出具有虛假記載、誤導陳述或者重大遺漏的保薦書，按《證券法》明確規定要責令改正、給予警告，沒收業務收入，並處於業務收入 1 倍以上、 5 倍以下的罰款。情節嚴重者，可暫停或撤銷相關業務牌照。目前滬深主板各有 175 家及 361 家、創業板 341 家排隊輪候上市。按中證監清查工作的部署，重啟新股上市有可能要到 2013 年 6 月。證監會設定的自查工作時間為 1 至 3 月，之後中介機構上報材料，保薦人、會計師應在今年內將自查工作報送中證監。 4 至 5 月為複核工作時期，隨後還有抽查工作。中證監及轄下機構將抽調 100 多人，組成 15 個檢查小組，展開史上最大規模的新股上市打假清查。此前在 2012 年 10 月僅有 1 家新股發行，即浙江世寶 ()()  ，其融資額度也被大幅縮水 90% ，隨後新股發行基本暫停，排隊輪候企業也逐漸增多。
268,268,2013/01/14,F-聯德董座：啟動「黃金十年」計畫 今年春節停休趕工,F-聯德3巨頭分別是業務總監曾金城(左)、董事長徐啟峰(中)及總經理葉航(右)一同宣布啟動聯德「十年」計畫，去年營收成長超過6成，獲利倍增，今年營收目標成長超過去年，獲利持續倍數成長，另外為消化客戶大量訂單，今年春節將停止休假，加班趕出貨。(鉅亨網記者張旭宏攝)F-聯德()舉辦10周年年終尾牙，董事長徐啟峰表示，公司10年磨一劍，成功將公司推向資本市場，隨新廠今年3月落成啟用，產能可望持續倍增，因此宣布啟動聯德「十年」計畫，去年營收成長超過6成，獲利倍增，今年營收目標成長超過去年，獲利持續倍數成長，另外為消化客戶大量訂單，今年春節將停止休假，加班趕出貨。F-聯德今年除了原有手機客戶新產品將大舉出貨放量外，另外Win 8新機種筆電產品樞紐的挹注，加上球搜尋引擎龍頭伺服器散熱模組大單出貨，平均每月可交貨8000-10000台伺服器，第一季營收將成長超過2成，有機會達到7億元，可望再創單季歷史新高。另外F-聯德除了手機及NB外，今年將主力放在雲端伺服器訂單部分，除了美國兩大網路龍頭是公司口袋客戶外，另外第三家美國大客戶也在積極爭取中，據了解，第三家美國客戶初期1個月將有1千萬美元以上訂單(約合3億元)，逐步成長，未來中長期目標則希望有1個月3千萬美元訂單(約合10億元)，預計下半年可望簽下訂單。F-聯德除了伺服器產品表現亮眼外，在手機遮蔽罩部分，旗下客戶第1季末開始推出新機種，因此客戶端2月將強力拉貨備料，因此2月農曆過年大陸工廠將加班趕工不放假。
269,269,2013/01/14,美林：NB Q1出貨季減10% 聚焦平板、中國智慧機 看好宸鴻3檔,美林證券出具報告表示，去年第4季PC各廠表現符合預期，預估今年首季出貨季減10%，下半年EMS廠鴻海()、和碩()表現會優於ODM，今年將是NB ODM廠尋找機會轉折的一年，晚進平板市場者將有更大壓力，青睞具平板和中國智慧機題材，看好宸鴻()、瑞儀()和F-臻鼎()。美林證券指出，PC OEM廠去年第4季沒有令人驚喜，聯想、華碩()營運符合預期，宏碁在CES展上推出7吋平板，華碩和聯想也展示新的AIO機款，不過預估在MWC會有更多新品亮點。美林證券也指出，前5大 NB ODM廠去年第4季出貨量符合美林先前預估的季增3%，但年增持平，廣達()由於關鍵客戶出貨延遲，因此財測預期沒有達陣。緯創()在智慧機和電視銷售帶動下，營收季增7%優於預期。零組件方面可成()和鴻準()去年12月優於大盤表現。展望後市，PC ODM廠預估首季NB出貨因季節因素將下滑10%，而和碩(4938--TW)受到NB業務影響較小。在組合布局上，美林證券較看好下半年EMS廠表現會優於ODM，如：鴻海()、和碩()等獲利改善、平板/智慧機出貨量年增。今年將是NB ODM廠在PC業務外尋找機會轉折的一年，不過較晚進入平板市場者將會面臨更大的壓力，具平板和中國智慧機題材的廠商，如宸鴻()、瑞儀()和F-臻鼎()今年仍有成長題材。
270,270,2013/01/14,美林：NB Q1出貨季減10% 聚焦平板、中國智慧機 看好宸鴻3檔,美林證券出具報告表示，去年第4季PC各廠表現符合預期，預估今年首季出貨季減10%，下半年EMS廠鴻海()、和碩()表現會優於ODM，今年將是NB ODM廠尋找機會轉折的一年，晚進平板市場者將有更大壓力，青睞具平板和中國智慧機題材，看好宸鴻()、瑞儀()和F-臻鼎()。美林證券指出，PC OEM廠去年第4季沒有令人驚喜，聯想、華碩()營運符合預期，宏碁在CES展上推出7吋平板，華碩和聯想也展示新的AIO機款，不過預估在MWC會有更多新品亮點。美林證券也指出，前5大 NB ODM廠去年第4季出貨量符合美林先前預估的季增3%，但年增持平，廣達()由於關鍵客戶出貨延遲，因此財測預期沒有達陣。緯創()在智慧機和電視銷售帶動下，營收季增7%優於預期。零組件方面可成()和鴻準()去年12月優於大盤表現。展望後市，PC ODM廠預估首季NB出貨因季節因素將下滑10%，而和碩(4938--TW)受到NB業務影響較小。在組合布局上，美林證券較看好下半年EMS廠表現會優於ODM，如：鴻海()、和碩()等獲利改善、平板/智慧機出貨量年增。今年將是NB ODM廠在PC業務外尋找機會轉折的一年，不過較晚進入平板市場者將會面臨更大的壓力，具平板和中國智慧機題材的廠商，如宸鴻()、瑞儀()和F-臻鼎()今年仍有成長題材。
271,271,2013/01/14,振興股市利多出走日本 量縮摜破7770再跳水,龍年封關前，台股今(14)日一波跳水式下殺摜破7770點，持續回測前低與7700點關卡，深跌一度逾1%，台積電回測100元關卡，鴻海跌0.9%，太陽能仍相對抗跌，而同時隨著本周重量級電子股法說的登場，引發了市場的各種討論。大盤全天量能恐陡然降溫低於800億元，而盤面上全部的焦點皆籠罩著關於日本政府的振興經濟政策，包括了3.1兆節能補貼、再生能源、鋼鐵等領域以及活化不動產市場。而我方行政院去年11月底在「經濟動能推升方案」指導原則下曾因應美國財政懸崖（fiscal cliff）議題等全球環境變化，由陳揆指示政委管中閔月內應會同相關部會提出振興股市方案。而後，隨財政懸崖解套後、該方案未見具體的新進度，僅有財經部會官員稍微透露風向。而負責此案的行政院政務委員管中閔今天則前往了日本「考察」。日本內閣會議已通過備受外界關注的緊急經濟對策，將從2012財年補正預算中撥出10.3萬億用於經濟復甦。而台灣設定了經濟成長率目標值3.8%，但並未釋出跟進加碼寬鬆的政策，且立院尚未拍板公共工程預算，但102年度中央政府總預算案歲出部分將減列約340億元，歲出將由正成長轉為負成長。服務於大型外資券商的分析師對於振興股市方案不再抱持著新期待，本周除前往日本Marketing而關注在國際資金急速轉移與日本資本市場創18月新高後的變化，以及遠距離兼顧關注台灣重量級電子股後市。
